Pd_bus1,Qd_bus1,Pd_bus2,Qd_bus2,Pd_bus3,Qd_bus3,Pd_bus4,Qd_bus4,Pd_bus5,Qd_bus5,Pd_bus6,Qd_bus6,Pd_bus7,Qd_bus7,Pd_bus8,Qd_bus8,Pd_bus9,Qd_bus9,Pd_bus10,Qd_bus10,Pd_bus11,Qd_bus11,Pd_bus12,Qd_bus12,Pd_bus13,Qd_bus13,Pd_bus14,Qd_bus14,Pd_bus15,Qd_bus15,Pg_bus1,Qg_bus1,Pg_bus2,Qg_bus2,Pg_bus3,Qg_bus3,Pg_bus4,Qg_bus4,Pg_bus5,Qg_bus5,Pg_bus6,Qg_bus6,Pg_bus7,Qg_bus7,Pg_bus8,Qg_bus8,Pg_bus9,Qg_bus9,Pg_bus10,Qg_bus10,Pg_bus11,Qg_bus11,Pg_bus12,Qg_bus12,Pg_bus13,Qg_bus13,Pg_bus14,Qg_bus14,Pg_bus15,Qg_bus15,Objective
0,0,9.74648673418318,9.74648673418317,10.0823652860329,10.0823652860329,10.2162428018901,10.2162428018901,9.83981370460109,9.83981370460109,10.3066851585165,10.3066851585165,9.89194801600464,9.89194801600464,10.2659780441006,10.2659780441006,10.1195730295872,10.1195730295872,10.0574749315054,10.0574749315054,9.4800436268007,9.4800436268007,10.1894247385333,10.1894247385333,9.84270887579042,9.84270887579041,9.65053116573562,9.65053116573562,9.36580043051469,9.36580043051469,58.0411007340719,10.6804164862121,0,0,0,0,0,0,0,0,34.4115215765841,39.6716755333198,0,0,0,0,0,0,0,0,49.9999650210768,56.3019467712541,0,0,0,0,0,0,0,0,447.545851690533
0,0,10.1211031938931,10.1211031938931,9.44582418672467,9.44582418672467,10.0258823099443,10.0258823099443,9.79994901657311,9.79994901657311,10.0752455901893,10.0752455901893,9.47608754185945,9.47608754185944,10.1659139523037,10.1659139523037,9.903346142557,9.903346142557,10.6053788779488,10.6053788779488,9.60503456625478,9.60503456625477,9.81945770975812,9.81945770975812,9.77361585792857,9.77361585792857,10.4204353689454,10.4204353689454,10.4426945611401,10.4426945611401,58.4144896707105,10.0391815383456,0,0,0,0,0,0,0,0,34.8973970118566,38.8516204372456,0,0,0,0,0,0,0,0,49.9999591107781,59.0982779666652,0,0,0,0,0,0,0,0,451.461787289613
0,0,10.1007165905108,10.1007165905107,10.623744073856,10.623744073856,10.0619789685332,10.0619789685331,10.0298948982025,10.0298948982025,9.4042680579055,9.4042680579055,9.28280873273151,9.28280873273151,10.4005281208957,10.4005281208957,10.5930097217127,10.5930097217127,10.0881642452839,10.0881642452839,9.89848806996615,9.89848806996615,9.83632947421157,9.83632947421157,10.3215101792795,10.3215101792795,10.5670653466723,10.5670653466723,10.3291938666151,10.329193866615,59.4516690067746,11.0895210351227,0,0,0,0,0,0,0,0,35.8553543029507,38.8189573151064,0,0,0,0,0,0,0,0,49.9999598866242,60.4214036942552,0,0,0,0,0,0,0,0,460.549440284189
0,0,10.2069315559251,10.2069315559251,9.33482619431267,9.33482619431267,9.57877489228142,9.57877489228141,10.453354797327,10.4533547973269,10.1173495037952,10.1173495037951,9.62109825243247,9.62109825243247,9.35656827175278,9.35656827175278,10.3124971740715,10.3124971740715,9.66500470688303,9.66500470688302,9.76493378650546,9.76493378650546,10.0543004141045,10.0543004141045,10.1767058418419,10.1767058418419,10.3431737951369,10.3431737951369,9.85223752976911,9.85223752976911,57.9674271194863,10.1582183794412,0,0,0,0,0,0,0,0,34.3913928758672,38.4975986188633,0,0,0,0,0,0,0,0,49.9999588175382,58.1241828287564,0,0,0,0,0,0,0,0,447.132538463603
0,0,9.76902045793166,9.76902045793166,9.91010044103818,9.91010044103818,10.2033176386783,10.2033176386783,10.1910348964909,10.1910348964909,10.4212091076314,10.4212091076314,10.1238753323421,10.1238753323421,10.0760152744763,10.0760152744763,9.63071961542733,9.63071961542733,9.86840032472838,9.86840032472838,9.85453461728077,9.85453461728077,9.74846286032821,9.74846286032821,10.9033909038041,10.9033909038041,9.91282276244373,9.91282276244373,10.6051443655893,10.6051443655893,59.2160120561206,10.3408240608277,0,0,0,0,0,0,0,0,35.746101218064,39.8895383066113,0,0,0,0,0,0,0,0,49.9999605355194,59.6700647153982,0,0,0,0,0,0,0,0,458.995505124693
0,0,10.2364147997646,10.2364147997646,10.0128590972848,10.0128590972848,10.0955484850448,10.0955484850448,9.99937705329906,9.99937705329906,9.81648603543769,9.81648603543769,10.2149241246839,10.2149241246839,9.7907508394465,9.7907508394465,9.41819285092735,9.41819285092735,10.0595192005463,10.0595192005463,9.30206782889359,9.30206782889359,10.4032706281084,10.4032706281084,10.3244585120376,10.3244585120376,10.6180398460553,10.6180398460553,9.85218719502994,9.85218719502993,58.6919237024482,10.793183483001,0,0,0,0,0,0,0,0,35.0669939527146,38.7851895791248,0,0,0,0,0,0,0,0,49.9999595578926,58.8191538569981,0,0,0,0,0,0,0,0,453.471877495566
0,0,10.3301563475082,10.3301563475082,9.93969500542023,9.93969500542023,10.4767006345446,10.4767006345446,10.8856546057706,10.8856546057706,10.1556731415845,10.1556731415845,9.86148930709796,9.86148930709796,9.94252328801602,9.94252328801602,10.2486835917178,10.2486835917178,9.8435768494964,9.8435768494964,9.74811313307252,9.74811313307252,10.0563821867197,10.0563821867197,10.6112978043315,10.6112978043315,10.3252764424,10.3252764424,10.0383537478955,10.0383537478955,59.9019926541486,11.4583496484456,0,0,0,0,0,0,0,0,36.3057006549061,40.1974670834348,0,0,0,0,0,0,0,0,49.9999638814389,59.5168918776916,0,0,0,0,0,0,0,0,464.68853283792
0,0,10.1379349424978,10.1379349424978,10.3903562858193,10.3903562858193,9.77009338231425,9.77009338231425,10.0230111508553,10.0230111508553,10.2889520396795,10.2889520396795,10.3438336189972,10.3438336189972,10.1109732278949,10.1109732278949,10.2452700724887,10.2452700724887,9.8724471647031,9.87244716470309,9.86348293168784,9.86348293168784,10.2700665782449,10.2700665782449,10.2167100606954,10.2167100606954,10.3930372343761,10.3930372343761,10.1837251330474,10.1837251330474,59.6859579837659,10.6788207818833,0,0,0,0,0,0,0,0,36.1890870211903,40.286904764746,0,0,0,0,0,0,0,0,49.9999637339647,59.9148904307544,0,0,0,0,0,0,0,0,463.178572194482
0,0,10.0116093361241,10.0116093361241,10.1866487499823,10.1866487499823,10.0706903867523,10.0706903867523,10.174920016377,10.174920016377,10.1137552134781,10.1137552134781,10.5816055493219,10.5816055493219,9.96261903110059,9.96261903110059,9.88450694304842,9.88450694304842,9.6605370190301,9.6605370190301,10.0974553990614,10.0974553990614,9.66312961345685,9.66312961345685,9.99140280309072,9.99140280309072,10.0925064930329,10.0925064930329,9.71899907699493,9.71899907699493,58.6700189171336,10.9216392579407,0,0,0,0,0,0,0,0,35.0433714701847,39.937777155931,0,0,0,0,0,0,0,0,49.9999627746607,57.2715188965257,0,0,0,0,0,0,0,0,453.264391450828
0,0,9.6991324757084,9.6991324757084,9.86290178641205,9.86290178641205,10.2417222556263,10.2417222556263,9.87546558011669,9.87546558011669,9.73277963657546,9.73277963657546,10.0398323882168,10.0398323882168,10.1947022962901,10.1947022962901,9.50212613908109,9.50212613908108,10.1182403398605,10.1182403398605,9.4415609259239,9.4415609259239,9.74450840530797,9.74450840530797,10.0361069427773,10.0361069427773,10.0568008637899,10.0568008637899,10.0812268038444,10.0812268038444,57.8586206886046,10.3149244621309,0,0,0,0,0,0,0,0,34.253814979127,38.7476423429604,0,0,0,0,0,0,0,0,49.999958840209,57.3968259006185,0,0,0,0,0,0,0,0,446.014038030715
0,0,10.8744817366356,10.8744817366356,10.0290236487921,10.0290236487921,9.95166574949318,9.95166574949318,10.2522265894724,10.2522265894724,9.8145917260836,9.8145917260836,9.93616394947442,9.93616394947441,9.73088542977017,9.73088542977017,9.73362674255509,9.73362674255509,10.2044960558717,10.2044960558717,10.2951385262376,10.2951385262376,10.232770758608,10.232770758608,9.97630000911326,9.97630000911325,9.50238248886092,9.50238248886092,9.71291419072886,9.71291419072885,58.7282710525971,11.6195111115799,0,0,0,0,0,0,0,0,34.961817088668,38.963904234942,0,0,0,0,0,0,0,0,49.9999641089468,57.4013728657605,0,0,0,0,0,0,0,0,453.130280522618
0,0,10.0321241389117,10.0321241389117,10.1338730266706,10.1338730266706,10.2700900734542,10.2700900734542,9.77343232969854,9.77343232969854,10.4383166569011,10.4383166569011,10.2712521922057,10.2712521922057,10.0565649521348,10.0565649521348,10.142734897708,10.142734897708,9.98179811042353,9.98179811042353,9.75984891628062,9.75984891628062,9.93136212455448,9.93136212455448,10.1359794848279,10.1359794848279,9.64102890510579,9.64102890510579,9.84013812592804,9.84013812592804,58.7633306646691,10.8135555713244,0,0,0,0,0,0,0,0,35.1625181114767,40.1678801654264,0,0,0,0,0,0,0,0,49.9999635412323,57.4000618603476,0,0,0,0,0,0,0,0,454.236735672708
0,0,9.67625118854141,9.6762511885414,10.6813703315417,10.6813703315417,10.1254811795063,10.1254811795063,10.0036717240509,10.0036717240509,9.51201391599623,9.51201391599623,9.99904502271717,9.99904502271717,9.98973478954278,9.98973478954277,9.72084570142719,9.72084570142719,9.93797622817914,9.93797622817913,9.97439850100812,9.97439850100811,10.2039970893365,10.2039970893365,10.2079980018023,10.2079980018023,9.70490885510835,9.70490885510835,9.98177871174039,9.98177871174039,58.4503547623742,10.9254416083834,0,0,0,0,0,0,0,0,34.7944402340359,38.7775105516877,0,0,0,0,0,0,0,0,49.9999616706027,58.001862000452,0,0,0,0,0,0,0,0,451.129102290937
0,0,10.0129019097664,10.0129019097664,10.3545213945367,10.3545213945367,10.1896102555792,10.1896102555792,9.65677921884641,9.65677921884641,9.29861861095774,9.29861861095773,10.2459269882045,10.2459269882045,9.33362439702845,9.33362439702845,10.1018159172345,10.1018159172345,10.5823068450157,10.5823068450157,10.0946853290325,10.0946853290325,9.8981589478974,9.8981589478974,10.0817491730816,10.0817491730816,9.95517177547072,9.95517177547071,10.0708558048615,10.0708558048615,58.5404493292295,10.7897462580883,0,0,0,0,0,0,0,0,34.9027369890766,38.4863257247192,0,0,0,0,0,0,0,0,49.9999619715878,58.7202310567673,0,0,0,0,0,0,0,0,452.03368691285
0,0,9.85805339305646,9.85805339305646,10.5121543848352,10.5121543848352,10.2559568195944,10.2559568195944,9.80057254693506,9.80057254693506,9.74459341786489,9.74459341786489,9.69205116118803,9.69205116118803,9.85682063781096,9.85682063781096,10.1483000711564,10.1483000711564,9.54110133808243,9.54110133808242,9.86436730170585,9.86436730170584,10.3986428491694,10.3986428491694,9.64777488169934,9.64777488169934,10.2210015288761,10.2210015288761,9.80993014903508,9.80993014903508,58.2630799290785,10.9767354900569,0,0,0,0,0,0,0,0,34.5738747830296,38.5776741502713,0,0,0,0,0,0,0,0,49.9999608716793,57.6454866840749,0,0,0,0,0,0,0,0,449.273197352409
0,0,10.1610939571039,10.1610939571039,10.2193464673494,10.2193464673494,10.13437364105,10.13437364105,10.2066712687457,10.2066712687457,10.5523695728818,10.5523695728818,9.7975333301291,9.7975333301291,9.73754383760915,9.73754383760915,10.2595733191058,10.2595733191058,10.3181743814153,10.3181743814153,10.5954000334436,10.5954000334436,9.96624476974689,9.96624476974688,9.92525997531429,9.92525997531429,10.2888034937043,10.2888034937043,9.78398206130225,9.78398206130225,59.5807451418277,10.9809478885084,0,0,0,0,0,0,0,0,36.0299610391463,40.269526075132,0,0,0,0,0,0,0,0,49.9999653811956,59.1558301683383,0,0,0,0,0,0,0,0,461.952508380469
0,0,10.2424911133278,10.2424911133278,9.92998277925782,9.92998277925782,10.3121351868251,10.3121351868251,10.1739593260772,10.1739593260772,9.69391945684778,9.69391945684778,10.3956957136881,10.3956957136881,10.014838516557,10.014838516557,10.2739478878737,10.2739478878737,9.88150186454066,9.88150186454066,10.1904709408545,10.1904709408545,9.97003917213338,9.97003917213338,9.16058296119208,9.16058296119208,10.5688733755627,10.5688733755627,9.69444094554385,9.69444094554385,58.837423222206,11.0501661423633,0,0,0,0,0,0,0,0,35.1982348393518,39.7466430446228,0,0,0,0,0,0,0,0,49.9999636306011,57.7299415806132,0,0,0,0,0,0,0,0,454.729164493328
0,0,10.5149892153927,10.5149892153927,10.4177908901021,10.4177908901021,10.0773528719562,10.0773528719562,10.0664167524061,10.0664167524061,9.98719063406717,9.98719063406717,9.7960399577306,9.79603995773059,9.8422690907537,9.8422690907537,10.1163247111276,10.1163247111276,10.432614439691,10.432614439691,10.3797841242496,10.3797841242496,10.1496994770104,10.1496994770104,9.35253317667443,9.35253317667443,9.99967690966616,9.99967690966616,9.03995122743233,9.03995122743233,58.6639000955323,11.7157587622148,0,0,0,0,0,0,0,0,34.895016442003,39.377732825035,0,0,0,0,0,0,0,0,49.9999675865303,56.6650592519363,0,0,0,0,0,0,0,0,452.533353870511
0,0,9.93990211266356,9.93990211266356,10.3863034017926,10.3863034017926,9.83753738079115,9.83753738079115,9.3256367324988,9.3256367324988,9.60417610507617,9.60417610507616,10.3665083891247,10.3665083891247,10.1778391732189,10.1778391732189,9.46622434860677,9.46622434860677,9.65704110337246,9.65704110337245,10.1357477107853,10.1357477107853,9.66113125644849,9.66113125644848,10.4881842563996,10.4881842563996,10.1192203875249,10.1192203875249,9.61750054605501,9.61750054605501,57.9448132905284,10.4206968258456,0,0,0,0,0,0,0,0,34.3107972186513,38.4871748681808,0,0,0,0,0,0,0,0,49.9999605629548,57.6737891529812,0,0,0,0,0,0,0,0,446.654678097349
0,0,10.500848244263,10.500848244263,9.83257341534224,9.83257341534224,9.82165462242715,9.82165462242715,10.2114843502977,10.2114843502977,10.6940814263473,10.6940814263473,10.5064929118481,10.5064929118481,10.204594204359,10.204594204359,9.86622367356608,9.86622367356608,9.63307608201429,9.63307608201429,10.2307256678952,10.2307256678952,10.0775624676242,10.0775624676242,9.96016354853531,9.96016354853531,10.3137387301233,10.3137387301233,9.6769140788737,9.6769140788737,59.3453553167713,10.8179528820064,0,0,0,0,0,0,0,0,35.7930099075059,40.7067163294591,0,0,0,0,0,0,0,0,49.9999639300801,58.2703527896559,0,0,0,0,0,0,0,0,459.78552702081
0,0,9.60705918630015,9.60705918630015,9.97865756705183,9.97865756705183,9.47563629276487,9.47563629276487,9.53576444885434,9.53576444885434,9.49975476923456,9.49975476923456,10.1905236087823,10.1905236087823,10.2872700096015,10.2872700096015,10.0637005270599,10.0637005270599,10.3892537816164,10.3892537816164,9.89726612608674,9.89726612608674,9.91830033792634,9.91830033792633,10.3616391166231,10.3616391166231,9.77320540501201,9.77320540501201,10.6121972192366,10.6121972192366,58.3489578834,9.43362486216305,0,0,0,0,0,0,0,0,34.9336458677675,38.8554373812171,0,0,0,0,0,0,0,0,49.9999607809268,59.8165541703307,0,0,0,0,0,0,0,0,451.349724165313
0,0,10.4719678163448,10.4719678163448,9.67230639360428,9.67230639360428,10.1431462726586,10.1431462726586,10.0537641437612,10.0537641437612,10.7822521759066,10.7822521759066,9.72780004685895,9.72780004685895,10.0717546340857,10.0717546340857,10.2036627311485,10.2036627311485,10.022856869957,10.022856869957,10.0903596947332,10.0903596947332,10.1489505404759,10.1489505404759,9.91033166018722,9.91033166018722,10.1562706886869,10.1562706886869,10.0778302091649,10.0778302091649,59.3635379233837,10.7498311094684,0,0,0,0,0,0,0,0,35.8217375557848,40.2676907520065,0,0,0,0,0,0,0,0,49.9999631600137,58.9175323070456,0,0,0,0,0,0,0,0,460.002674307702
0,0,9.30373931608652,9.30373931608652,9.62964856550427,9.62964856550427,10.1767144957444,10.1767144957444,10.3271077401032,10.3271077401032,9.98917778591811,9.98917778591811,10.1002911995921,10.1002911995921,9.88491992457432,9.88491992457432,9.67186571805566,9.67186571805566,9.98064938186182,9.98064938186182,9.91688191049953,9.91688191049952,10.0668648709801,10.0668648709801,9.68054099170618,9.68054099170618,10.3283086243321,10.3283086243321,10.4362934879585,10.4362934879585,58.2889830712642,9.80847154147174,0,0,0,0,0,0,0,0,34.8320028962613,39.2492939713703,0,0,0,0,0,0,0,0,49.9999589334017,58.7332091343107,0,0,0,0,0,0,0,0,450.607652692019
0,0,10.0350057189398,10.0350057189398,9.85140615771401,9.85140615771401,10.3346764585901,10.3346764585901,10.1363743960698,10.1363743960698,9.83708662831047,9.83708662831047,10.1795735151874,10.1795735151874,10.5388356809324,10.5388356809324,10.386323340536,10.386323340536,10.2376716288688,10.2376716288688,10.1876701499069,10.1876701499069,9.97501395733205,9.97501395733204,10.635989802038,10.635989802038,10.368362664541,10.368362664541,9.7568567424758,9.7568567424758,59.8562667869689,10.5527373833502,0,0,0,0,0,0,0,0,36.4143394800738,40.4863292392542,0,0,0,0,0,0,0,0,49.9999672487919,60.3619087236164,0,0,0,0,0,0,0,0,465.010993852657
0,0,9.85408633122215,9.85408633122215,10.2897893606874,10.2897893606874,10.9807255987434,10.9807255987434,10.1244091415662,10.1244091415662,9.91321820332281,9.9132182033228,10.6436443285239,10.6436443285239,10.3506972484131,10.3506972484131,10.1412774348639,10.1412774348639,10.0000461207966,10.0000461207966,9.9663438445324,9.9663438445324,9.9590000954678,9.9590000954678,9.82693358684474,9.82693358684474,10.4264032851141,10.4264032851141,10.3097980542064,10.3097980542064,60.0465531622044,11.2166081339715,0,0,0,0,0,0,0,0,36.5148155061542,40.8739618479751,0,0,0,0,0,0,0,0,49.9999649038599,59.516122284512,0,0,0,0,0,0,0,0,466.332494725843
0,0,10.3281511064142,10.3281511064142,10.5556069157553,10.5556069157553,10.2884665761048,10.2884665761048,9.84611263741189,9.84611263741189,9.97999139618354,9.97999139618354,9.76445717536678,9.76445717536677,10.322583759311,10.322583759311,10.0749321629331,10.0749321629331,9.61745168523421,9.61745168523421,10.2206301704173,10.2206301704173,10.0514358517945,10.0514358517945,9.91358674229886,9.91358674229886,9.90855460140505,9.90855460140505,10.1680541814255,10.1680541814255,59.152442540516,11.4125402035034,0,0,0,0,0,0,0,0,35.4651192555991,39.4525731055984,0,0,0,0,0,0,0,0,49.9999623430108,58.3359543778515,0,0,0,0,0,0,0,0,457.374707313919
0,0,10.3772009315177,10.3772009315177,10.0245681349762,10.0245681349761,10.47493146348,10.47493146348,10.1027659245693,10.1027659245693,10.0365243299972,10.0365243299972,10.4923773736318,10.4923773736318,9.91139924470614,9.91139924470613,9.68027033459404,9.68027033459404,9.61386792509748,9.61386792509748,10.3335682004024,10.3335682004024,10.1393309142055,10.1393309142055,10.276657327658,10.276657327658,9.57426663659949,9.57426663659949,9.62732272064775,9.62732272064775,58.9220424041001,11.391966171667,0,0,0,0,0,0,0,0,35.2333399300495,39.7973580891532,0,0,0,0,0,0,0,0,49.9999643811937,57.3687564823397,0,0,0,0,0,0,0,0,455.264827619621
0,0,9.85474920622047,9.85474920622046,10.1062497048409,10.1062497048409,9.90405825622639,9.90405825622638,9.9823368866805,9.9823368866805,10.4880280822941,10.488028082294,9.86208362495717,9.86208362495716,10.022209313932,10.022209313932,10.4472287831127,10.4472287831127,9.93612375806553,9.93612375806553,10.1259653992283,10.1259653992283,10.4255220071972,10.4255220071972,10.5885555942973,10.5885555942973,9.69914688147537,9.69914688147536,10.594800647016,10.594800647016,59.6313896589855,10.2133228807019,0,0,0,0,0,0,0,0,36.2218401622879,40.1575845308564,0,0,0,0,0,0,0,0,49.999964571985,60.6061025780808,0,0,0,0,0,0,0,0,463.096771078598
0,0,9.91619461178464,9.91619461178464,9.99608969232233,9.99608969232232,10.5151791709476,10.5151791709476,10.0043608820833,10.0043608820833,9.90527133036638,9.90527133036638,10.1445545595675,10.1445545595675,9.81255875065769,9.81255875065769,9.60186579607833,9.60186579607833,9.6831220589243,9.68312205892429,9.63323054872036,9.63323054872036,9.72435512996378,9.72435512996377,9.59584357418123,9.59584357418123,10.0913183237266,10.0913183237266,9.64521228886375,9.64521228886375,57.6756563776347,11.0971205897057,0,0,0,0,0,0,0,0,33.9297632406025,38.7626919667147,0,0,0,0,0,0,0,0,49.9999613288312,55.7782917742964,0,0,0,0,0,0,0,0,443.700814738916
